LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
924,E11,81110 212312 15013 INFO dfs.DataNode$PacketResponder: Received block blk_-7056746602297676104 of size 67108864 from /10.251.39.209,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""212312"", ""PID"": ""15013"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-7056746602297676104"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.209""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""212312"", ""PID"": ""15013"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-7056746602297676104"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.209""}, ""original_log"": ""81110 212312 15013 INFO dfs.DataNode$PacketResponder: Received block blk_-7056746602297676104 of size 67108864 from /10.251.39.209""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""212312"", ""PID"": ""15013"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-7056746602297676104"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.209""}"
925,E13,81110 212329 14784 INFO dfs.DataNode$DataXceiver: Receiving block blk_8473858691873523269 src: /10.250.11.53:60609 dest: /10.250.11.53:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""212329"", ""PID"": ""14784"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8473858691873523269"", ""SRC_IP_ADDRESS"": ""10.250.11.53"", ""SRC_PORT"": ""60609"", ""DEST_IP_ADDRESS"": ""10.250.11.53"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""212329"", ""PID"": ""14784"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8473858691873523269"", ""IP_ADDRESS_1"": ""10.250.11.53"", ""PORT_1"": ""60609"", ""IP_ADDRESS_2"": ""10.250.11.53"", ""PORT_2"": ""50010""}, ""original_log"": ""81110 212329 14784 INFO dfs.DataNode$DataXceiver: Receiving block blk_8473858691873523269 src: /10.250.11.53:60609 dest: /10.250.11.53:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81110"", ""TIME"": ""212329"", ""PID"": ""14784"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8473858691873523269"", ""IP_ADDRESS_1"": ""10.250.11.53"", ""PORT_1"": ""60609"", ""IP_ADDRESS_2"": ""10.250.11.53"", ""PORT_2"": ""50010""}"
926,E11,81110 212501 15023 INFO dfs.DataNode$PacketResponder: Received block blk_6686361711974377273 of size 3554889 from /10.251.214.130,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""212501"", ""PID"": ""15023"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6686361711974377273"", ""SIZE"": ""3554889"", ""IP_ADDRESS"": ""10.251.214.130""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""212501"", ""PID"": ""15023"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6686361711974377273"", ""SIZE"": ""3554889"", ""IP_ADDRESS"": ""10.251.214.130""}, ""original_log"": ""81110 212501 15023 INFO dfs.DataNode$PacketResponder: Received block blk_6686361711974377273 of size 3554889 from /10.251.214.130""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""212501"", ""PID"": ""15023"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6686361711974377273"", ""SIZE"": ""3554889"", ""IP_ADDRESS"": ""10.251.214.130""}"
933,E11,81110 212942 15258 INFO dfs.DataNode$PacketResponder: Received block blk_-2242088550278361724 of size 67108864 from /10.251.123.20,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""212942"", ""PID"": ""15258"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-2242088550278361724"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.123.20""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""212942"", ""PID"": ""15258"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-2242088550278361724"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.123.20""}, ""original_log"": ""81110 212942 15258 INFO dfs.DataNode$PacketResponder: Received block blk_-2242088550278361724 of size 67108864 from /10.251.123.20""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""212942"", ""PID"": ""15258"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-2242088550278361724"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.123.20""}"
934,E11,81110 213021 15065 INFO dfs.DataNode$PacketResponder: Received block blk_5602895463700536678 of size 67108864 from /10.251.30.179,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""213021"", ""PID"": ""15065"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""5602895463700536678"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.30.179""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213021"", ""PID"": ""15065"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""5602895463700536678"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.30.179""}, ""original_log"": ""81110 213021 15065 INFO dfs.DataNode$PacketResponder: Received block blk_5602895463700536678 of size 67108864 from /10.251.30.179""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""213021"", ""PID"": ""15065"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""5602895463700536678"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.30.179""}"
935,E13,81110 213026 15051 INFO dfs.DataNode$DataXceiver: Receiving block blk_7580930377559819562 src: /10.251.110.68:54793 dest: /10.251.110.68:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""213026"", ""PID"": ""15051"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""7580930377559819562"", ""SRC_IP_ADDRESS"": ""10.251.110.68"", ""SRC_PORT"": ""54793"", ""DEST_IP_ADDRESS"": ""10.251.110.68"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213026"", ""PID"": ""15051"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""7580930377559819562"", ""IP_ADDRESS_1"": ""10.251.110.68"", ""PORT_1"": ""54793"", ""IP_ADDRESS_2"": ""10.251.110.68"", ""PORT_2"": ""50010""}, ""original_log"": ""81110 213026 15051 INFO dfs.DataNode$DataXceiver: Receiving block blk_7580930377559819562 src: /10.251.110.68:54793 dest: /10.251.110.68:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81110"", ""TIME"": ""213026"", ""PID"": ""15051"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""7580930377559819562"", ""IP_ADDRESS_1"": ""10.251.110.68"", ""PORT_1"": ""54793"", ""IP_ADDRESS_2"": ""10.251.110.68"", ""PORT_2"": ""50010""}"
938,E13,81110 213351 15202 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2901266958756042716 src: /10.251.110.160:35787 dest: /10.251.110.160:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""213351"", ""PID"": ""15202"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-2901266958756042716"", ""SRC_IP_ADDRESS"": ""10.251.110.160"", ""SRC_PORT"": ""35787"", ""DEST_IP_ADDRESS"": ""10.251.110.160"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213351"", ""PID"": ""15202"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-2901266958756042716"", ""IP_ADDRESS_1"": ""10.251.110.160"", ""PORT_1"": ""35787"", ""IP_ADDRESS_2"": ""10.251.110.160"", ""PORT_2"": ""50010""}, ""original_log"": ""81110 213351 15202 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2901266958756042716 src: /10.251.110.160:35787 dest: /10.251.110.160:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81110"", ""TIME"": ""213351"", ""PID"": ""15202"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-2901266958756042716"", ""IP_ADDRESS_1"": ""10.251.110.160"", ""PORT_1"": ""35787"", ""IP_ADDRESS_2"": ""10.251.110.160"", ""PORT_2"": ""50010""}"
939,E11,81110 213423 14805 INFO dfs.DataNode$PacketResponder: Received block blk_6323743466920239525 of size 67108864 from /10.250.15.67,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""213423"", ""PID"": ""14805"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6323743466920239525"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213423"", ""PID"": ""14805"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6323743466920239525"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}, ""original_log"": ""81110 213423 14805 INFO dfs.DataNode$PacketResponder: Received block blk_6323743466920239525 of size 67108864 from /10.250.15.67""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""213423"", ""PID"": ""14805"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6323743466920239525"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}"
941,E13,81110 213448 15242 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8974021306351083168 src: /10.251.91.15:40699 dest: /10.251.91.15:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""213448"", ""PID"": ""15242"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-8974021306351083168"", ""SRC_IP_ADDRESS"": ""10.251.91.15"", ""SRC_PORT"": ""40699"", ""DEST_IP_ADDRESS"": ""10.251.91.15"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213448"", ""PID"": ""15242"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-8974021306351083168"", ""IP_ADDRESS_1"": ""10.251.91.15"", ""PORT_1"": ""40699"", ""IP_ADDRESS_2"": ""10.251.91.15"", ""PORT_2"": ""50010""}, ""original_log"": ""81110 213448 15242 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8974021306351083168 src: /10.251.91.15:40699 dest: /10.251.91.15:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81110"", ""TIME"": ""213448"", ""PID"": ""15242"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-8974021306351083168"", ""IP_ADDRESS_1"": ""10.251.91.15"", ""PORT_1"": ""40699"", ""IP_ADDRESS_2"": ""10.251.91.15"", ""PORT_2"": ""50010""}"
945,E13,81110 213828 15327 INFO dfs.DataNode$DataXceiver: Receiving block blk_9121519145462575118 src: /10.250.10.223:58281 dest: /10.250.10.223:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""213828"", ""PID"": ""15327"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""9121519145462575118"", ""SRC_IP_ADDRESS"": ""10.250.10.223"", ""SRC_PORT"": ""58281"", ""DEST_IP_ADDRESS"": ""10.250.10.223"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213828"", ""PID"": ""15327"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""9121519145462575118"", ""IP_ADDRESS_1"": ""10.250.10.223"", ""PORT_1"": ""58281"", ""IP_ADDRESS_2"": ""10.250.10.223"", ""PORT_2"": ""50010""}, ""original_log"": ""81110 213828 15327 INFO dfs.DataNode$DataXceiver: Receiving block blk_9121519145462575118 src: /10.250.10.223:58281 dest: /10.250.10.223:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81110"", ""TIME"": ""213828"", ""PID"": ""15327"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""9121519145462575118"", ""IP_ADDRESS_1"": ""10.250.10.223"", ""PORT_1"": ""58281"", ""IP_ADDRESS_2"": ""10.250.10.223"", ""PORT_2"": ""50010""}"
947,E13,81110 213854 15334 INFO dfs.DataNode$DataXceiver: Receiving block blk_-878226404201600469 src: /10.250.7.96:40849 dest: /10.250.7.96:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""213854"", ""PID"": ""15334"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-878226404201600469"", ""SRC_IP_ADDRESS"": ""10.250.7.96"", ""SRC_PORT"": ""40849"", ""DEST_IP_ADDRESS"": ""10.250.7.96"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213854"", ""PID"": ""15334"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-878226404201600469"", ""IP_ADDRESS_1"": ""10.250.7.96"", ""PORT_1"": ""40849"", ""IP_ADDRESS_2"": ""10.250.7.96"", ""PORT_2"": ""50010""}, ""original_log"": ""81110 213854 15334 INFO dfs.DataNode$DataXceiver: Receiving block blk_-878226404201600469 src: /10.250.7.96:40849 dest: /10.250.7.96:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81110"", ""TIME"": ""213854"", ""PID"": ""15334"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-878226404201600469"", ""IP_ADDRESS_1"": ""10.250.7.96"", ""PORT_1"": ""40849"", ""IP_ADDRESS_2"": ""10.250.7.96"", ""PORT_2"": ""50010""}"
948,E11,81110 213959 15103 INFO dfs.DataNode$PacketResponder: Received block blk_-6031720401337601269 of size 67108864 from /10.250.10.100,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""213959"", ""PID"": ""15103"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-6031720401337601269"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.10.100""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""213959"", ""PID"": ""15103"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-6031720401337601269"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.10.100""}, ""original_log"": ""81110 213959 15103 INFO dfs.DataNode$PacketResponder: Received block blk_-6031720401337601269 of size 67108864 from /10.250.10.100""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""213959"", ""PID"": ""15103"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-6031720401337601269"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.10.100""}"
951,E11,81110 214117 15141 INFO dfs.DataNode$PacketResponder: Received block blk_-8641647081502666269 of size 67108864 from /10.250.10.100,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""214117"", ""PID"": ""15141"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-8641647081502666269"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.10.100""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""214117"", ""PID"": ""15141"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-8641647081502666269"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.10.100""}, ""original_log"": ""81110 214117 15141 INFO dfs.DataNode$PacketResponder: Received block blk_-8641647081502666269 of size 67108864 from /10.250.10.100""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""214117"", ""PID"": ""15141"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-8641647081502666269"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.10.100""}"
